point_id,point_type,role,easting,northing,elevation,elevation_units,horizontal_crs,vertical_datum,geoid_model,project_id,collected,source,verified,va_blocks,usgs_ql1_dem_z_m,usgs_ql1_dem_error_m,usgs_ql1_laz_z_m,usgs_ql1_laz_error_m,usgs_ql0_dem_z_m,usgs_ql0_dem_error_m,usgs_ql0_laz_z_m,usgs_ql0_laz_error_m
3083_2022_MN,VVA,check,583413.757,4845034.149,318.409,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-07,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,318.55999755859375,-0.150997558593758,318.5361925681421,-0.127192568142107,,,,
3084_2021_MN,VVA,check,606685.624,4872457.36,273.636,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-08,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,273.760009765625,-0.124009765624976,273.72663384354934,-0.090633843549313,,,,
3085_2021_MN,VVA,check,577464.742,4897146.004,321.617,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-11,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,321.75,-0.132999999999981,321.79889989857026,-0.181899898570236,,,,
3086_2021_MN,VVA,check,585767.567,4909612.908,206.418,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,206.6699981689453,-0.251998168945306,206.65277795916222,-0.234777959162216,,,,
3087_2021_MN,VVA,check,560972.953,4901665.952,231.921,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,232.0,-0.079000000000008,232.00319972063392,-0.082199720633923,,,,
3088_2021_MN,VVA,check,590265.226,4882485.106,252.783,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-11,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,252.83999633789062,-0.056996337890638,252.8203480491221,-0.037348049122102,,,,
3089_2021_MN,VVA,check,582881.027,4894754.161,205.737,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-11,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,205.75,-0.013000000000005,205.759424657564,-0.022424657564017,,,,
3090_2021_MN,VVA,check,498926.348,4929607.97,261.93,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-14,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,262.2099914550781,-0.279991455078118,262.22185080811323,-0.291850808113225,,,,
3091_2022_MN,VVA,check,558340.572,4830145.094,376.975,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-06,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,376.9800109863281,-0.005010986328102,376.98984035726295,-0.014840357262926,,,,
3092_2021_MN,VVA,check,450843.928,4822934.584,377.834,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,377.8599853515625,-0.025985351562497,377.853603163174,-0.019603163173997,,,,
3093_2021_MN,VVA,check,477791.744,4878299.753,364.331,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,364.44000244140625,-0.109002441406233,364.4409999999257,-0.109999999925662,,,,
3094_2021_MN,VVA,check,497638.736,4829603.373,364.616,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,364.6199951171875,-0.003995117187515,364.63985728925485,-0.023857289254863,,,,
3095_2021_MN,VVA,check,467315.521,4859530.651,375.914,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,375.94000244140625,-0.026002441406263,375.93130357139376,-0.017303571393768,,,,
3096_2021_MN,VVA,check,506311.552,4890524.388,370.384,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,370.510009765625,-0.126009765624985,370.50095781632524,-0.116957816325225,,,,
3097_2021_MN,VVA,check,478993.696,4904265.902,301.481,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,301.6600036621094,-0.17900366210938,301.60898834852935,-0.127988348529357,,,,
3098_2021_MN,VVA,check,483925.439,4849367.387,379.316,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,379.3399963378906,-0.023996337890651,379.3421653992304,-0.026165399230422,,,,
3099_2021_MN,VVA,check,520766.288,4845388.012,410.235,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,410.2699890136719,-0.034989013671861,410.2856347656292,-0.050634765629184,,,,
3100_2021_MN,VVA,check,501830.274,4883275.272,386.456,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,386.4200134277344,0.035986572265642,386.4318378728913,0.024162127108696,,,,
3101_2021_MN,VVA,check,527836.162,4821248.68,405.406,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,405.5299987792969,-0.123998779296869,405.4786245378202,-0.072624537820218,,,,
3102_2021_MN,VVA,check,494605.054,4871184.933,394.502,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,394.6000061035156,-0.098006103515615,394.510077385479,-0.008077385478998,,,,
3103_2021_MN,VVA,check,476659.398,4820730.428,369.072,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,369.1499938964844,-0.077993896484372,369.17285233098426,-0.100852330984253,,,,
3104_2021_MN,VVA,check,453493.868,4847971.853,370.194,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,370.2200012207031,-0.026001220703108,370.23312212965385,-0.039122129653833,,,,
3105_2022_MN,VVA,check,590117.719,4822226.909,390.365,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-07,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,390.4200134277344,-0.055013427734366,390.3975408805037,-0.032540880503689,,,,
3106_2021_MN,VVA,check,612223.859,4818967.298,387.821,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,387.8599853515625,-0.038985351562474,387.8503261494155,-0.029326149415454,,,,
3107_2022_MN,VVA,check,558340.025,4816651.202,388.82,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-06,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,388.8500061035156,-0.030006103515632,388.8714276000697,-0.051427600069701,,,,
3108_2021_MN,VVA,check,499364.141,4816275.16,357.346,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,357.45001220703125,-0.104012207031246,357.463172607872,-0.117172607872021,,,,
3109_2021_MN,VVA,check,453726.22,4887418.072,350.557,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,350.6000061035156,-0.043006103515609,350.59415233332675,-0.037152333326731,,,,
3110_2021_MN,VVA,check,476345.28,4935268.562,338.741,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,339.1600036621094,-0.41900366210939,339.20346125613844,-0.462461256138454,,,,
3111_2021_MN,VVA,check,482222.222,4896143.235,331.406,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,331.5199890136719,-0.113989013671869,331.5241976833597,-0.11819768335971,,,,
3112_2021_MN,VVA,check,507254.36,4863135.459,399.782,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,399.75,0.031999999999982,399.75685046730473,0.025149532695252,,,,
3113_2022_MN,VVA,check,575461.675,4835594.205,282.778,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-07,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,282.9200134277344,-0.142013427734355,282.91638767588853,-0.138387675888509,,,,
3114_2021_MN,VVA,check,538727.32,4837423.794,418.194,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,418.2900085449219,-0.096008544921858,418.2916341937952,-0.097634193795159,,,,
3115_2021_MN,VVA,check,500084.7,4851798.109,378.745,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,378.79998779296875,-0.054987792968745,378.80091457187376,-0.055914571873757,,,,
3116_2021_MN,VVA,check,479290.829,4867160.96,364.455,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,364.4700012207031,-0.015001220703141,364.47721958583884,-0.022219585838855,,,,
3117_2021_MN,VVA,check,495035.32,4902306.627,368.613,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,368.82000732421875,-0.20700732421875,368.7893935932629,-0.176393593262901,,,,
3118_2021_MN,VVA,check,470353.456,4927190.269,333.487,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-04,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,333.7900085449219,-0.303008544921852,333.80407734807204,-0.317077348072019,,,,
3119_2021_MN,VVA,check,540164.546,4911298.86,338.812,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,338.94000244140625,-0.128002441406238,338.92138074801784,-0.109380748017827,,,,
3120_2021_MN,VVA,check,544982.462,4906993.447,312.863,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,312.8900146484375,-0.0270146484375,312.87623701950156,-0.01323701950156,,,,
3121_2021_MN,VVA,check,558180.27,4915565.602,349.948,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-12,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,350.0899963378906,-0.141996337890646,350.07340663435025,-0.12540663435027,,,,
3122_2021_MN,VVA,check,589895.707,4870855.137,368.187,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,368.3999938964844,-0.212993896484363,368.3998344155674,-0.212834415567386,,,,
3123_2021_MN,VVA,check,599674.846,4837135.563,353.25,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,353.2799987792969,-0.029998779296875,353.2729644588066,-0.022964458806598,,,,
3124_2021_MN,VVA,check,471869.941,4842099.839,376.385,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,376.3999938964844,-0.014993896484384,376.4027259259255,-0.017725925925504,,,,
3125_2021_MN,VVA,check,539696.724,4818914.073,390.607,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,390.6700134277344,-0.063013427734347,390.65977935353584,-0.052779353535811,,,,
3126_2021_MN,VVA,check,636537.552,4839212.437,221.297,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,221.32000732421875,-0.023007324218753,221.35618429961542,-0.059184299615424,,,,
3127_2021_MN,VVA,check,625719.199,4830900.894,326.216,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,326.25,-0.033999999999992,326.25373271888907,-0.03773271888906,,,,
3128_2022_MN,VVA,check,553976.14,4846924.318,352.98,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-02,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,353.0400085449219,-0.060008544921857,353.0213439446336,-0.041343944633581,,,,
3129_2021_MN,VVA,check,467487.155,4891489.2,341.017,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-14,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,341.1099853515625,-0.092985351562504,341.08935312025886,-0.072353120258867,,,,
3130_2021_MN,VVA,check,487509.613,4937836.933,302.796,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-14,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,302.9100036621094,-0.114003662109383,302.8876697261859,-0.091669726185899,,,,
3131_2021_MN,VVA,check,459557.348,4883355.003,344.723,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,344.8399963378906,-0.116996337890612,344.8380325015709,-0.115032501570909,,,,
3132_2022_MN,VVA,check,574116.875,4821653.854,404.431,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2022-04-07,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,404.4800109863281,-0.049010986328142,404.4837693299025,-0.052769329902503,,,,
3133_2021_MN,VVA,check,484753.714,4840878.826,366.957,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,367.0,-0.043000000000006,366.99538161459185,-0.038381614591856,,,,
3134_2021_MN,VVA,check,476220.471,4922715.423,313.168,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,313.6199951171875,-0.451995117187494,313.5965650504866,-0.428565050486611,,,,
3135_2021_MN,VVA,check,459513.577,4816501.56,391.746,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,391.8299865722656,-0.083986572265644,391.80964976226113,-0.06364976226115,,,,
3136_2021_MN,VVA,check,457401.094,4837311.548,403.777,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,403.7900085449219,-0.013008544921888,403.77810233004107,-0.001102330041078,,,,
3137_2021_MN,VVA,check,515406.833,4834802.109,388.093,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,388.17999267578125,-0.086992675781232,388.18645704754704,-0.09345704754702,,,,
3138_2021_MN,VVA,check,447946.21,4837402.814,359.393,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,359.45001220703125,-0.057012207031278,359.43199244649026,-0.038992446490283,,,,
3139_2021_MN,VVA,check,512748.122,4824412.505,380.184,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-15,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,380.3699951171875,-0.185995117187474,380.367099973676,-0.183099973675951,,,,
3140_2021_MN,VVA,check,488261.63,4886517.805,378.074,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-13,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,378.1600036621094,-0.086003662109363,378.1635488041464,-0.089548804146375,,,,
3141_2021_MN,VVA,check,474991.653,4916322.656,310.865,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-05,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,310.9800109863281,-0.115010986328116,310.98385124508457,-0.118851245084556,,,,
3142_2021_MN,VVA,check,600092.062,4828411.145,368.313,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,368.4100036621094,-0.097003662109387,368.4223075641759,-0.109307564175936,,,,
3143_2021_MN,VVA,check,611447.087,4863433.332,409.497,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-08,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,409.5799865722656,-0.082986572265611,409.5910154799444,-0.094015479944403,,,,
3144_2021_MN,VVA,check,481507.244,4835623.85,385.07,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,385.1400146484375,-0.070014648437507,385.16292388226685,-0.092923882266859,,,,
3145_2021_MN,VVA,check,487135.658,4822610.227,379.843,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,379.9599914550781,-0.116991455078107,379.9638913873522,-0.120891387352174,,,,
3146_2021_MN,VVA,check,477782.43,4860009.762,366.657,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,366.7699890136719,-0.112989013671893,366.7666879971076,-0.109687997107642,,,,
3147_2021_MN,VVA,check,484014.636,4930109.028,290.02,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-14,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,290.1000061035156,-0.080006103515643,290.1167208252699,-0.096720825269927,,,,
3148_2021_MN,VVA,check,584661.794,4861804.901,347.8,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-09,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,347.9700012207031,-0.170001220703114,347.95324070421543,-0.15324070421542,,,,
3149_2021_MN,VVA,check,563266.856,4895290.128,335.818,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-10,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,335.9800109863281,-0.162010986328141,335.9992569553874,-0.181256955387425,,,,
3150_2021_MN,VVA,check,506495.102,4848592.076,381.148,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,381.2900085449219,-0.14200854492185,381.2578125000245,-0.109812500024475,,,,
3151_2021_MN,VVA,check,464944.212,4834400.792,389.703,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-30,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,389.7099914550781,-0.00699145507815,389.7105574636665,-0.007557463666501,,,,
3152_2021_MN,VVA,check,463713.22,4852591.861,381.069,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-10-01,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,381.2200012207031,-0.151001220703108,381.2023150685626,-0.133315068562581,,,,
3153_2021_MN,VVA,check,489224.029,4863120.861,397.84,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,397.8699951171875,-0.029995117187525,397.88627017961466,-0.04627017961468,,,,
3154_2021_MN,VVA,check,483643.908,4816321.997,380.872,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,380.95001220703125,-0.078012207031236,380.93069801324725,-0.058698013247238,,,,
3155_2021_MN,VVA,check,496011.501,4844517.647,390.328,m,EPSG:6344,NAVD88,GEOID18,MN_SE_Driftless_2021_B21,2021-09-16,Ground_Control_Survey_Report.pdf sections 2.2/2.3/2.4,geoid asserted PER MARK from the contractor shapefile 'geoid' attribute = 'Geoid 18',QL1,390.4200134277344,-0.0920134277344,390.42727960526895,-0.099279605268976,,,,
